timestamp,event_type,device_id,new_value,session_id,elapsed_sec,metadata
2025-08-10 12:15:08.479918,LEVER_PRESS,LEVER_01,0,0,0.0,
2025-08-10 12:15:08.503045,LEVER_PRESS,LEVER_02,0,0,0.0,
2025-08-10 12:15:08.510013,LED_CHANGE,LED_01,0,0,0.0,
2025-08-10 12:15:08.515943,LED_CHANGE,LED_02,0,0,0.0,
2025-08-10 12:15:08.520880,FOOD_RECOMPENSE,RECOMPENSA,0,0,0.0,
2025-08-10 12:15:08.525399,FOOD_DISPENSE,DISPENSADOR,0,0,0.0,
2025-08-10 12:15:08.529901,SESSION_START,SYSTEM,1,1,0.0,"{""experiment"": ""Experimento Skinner"", ""config"": ""test config"", ""time"": ""10/08/2025 12:15:08""}"
2025-08-10 12:15:08.534685,SESSION_END,SYSTEM,0.00,1,0.005,"{""duration_sec"": 0.004778}"
2025-08-10 12:15:08.539340,LEVER_PRESS,LEVER_01,0,1,0.0,
2025-08-10 12:15:08.544236,LEVER_PRESS,LEVER_02,0,1,0.0,
2025-08-10 12:15:08.550988,LED_CHANGE,LED_01,0,1,0.0,
2025-08-10 12:15:08.557624,LED_CHANGE,LED_02,0,1,0.0,
2025-08-10 12:15:08.562293,FOOD_RECOMPENSE,RECOMPENSA,0,1,0.0,
2025-08-10 12:15:08.566694,FOOD_DISPENSE,DISPENSADOR,0,1,0.0,
2025-08-10 12:15:08.581864,SESSION_START,SYSTEM,2,2,0.0,
2025-08-10 12:15:08.671902,LED_CHANGE,LED_01,0,2,0.09,
2025-08-10 12:15:08.784141,LED_CHANGE,LED_02,0,2,0.202,
2025-08-10 12:15:22.732909,LEVER_PRESS,LEVER_01,1,2,14.151,
2025-08-10 12:15:22.755576,FOOD_DISPENSE,DISPENSADOR,1,2,14.174,
2025-08-10 12:15:23.532648,LEVER_PRESS,LEVER_01,2,2,14.951,
2025-08-10 12:15:24.636973,LEVER_PRESS,LEVER_01,3,2,16.055,
2025-08-10 12:15:26.103823,LEVER_PRESS,LEVER_01,4,2,17.522,
2025-08-10 12:15:27.121112,LEVER_PRESS,LEVER_01,5,2,18.539,
2025-08-10 12:15:28.566154,LEVER_PRESS,LEVER_01,6,2,19.984,
2025-08-10 12:15:29.462442,LEVER_PRESS,LEVER_01,7,2,20.881,
2025-08-10 12:15:30.244783,LEVER_PRESS,LEVER_01,8,2,21.663,
2025-08-10 12:15:31.046555,LEVER_PRESS,LEVER_01,9,2,22.465,
2025-08-10 12:15:31.694742,LEVER_PRESS,LEVER_01,10,2,23.113,
2025-08-10 12:15:32.594289,LEVER_PRESS,LEVER_01,11,2,24.012,
2025-08-10 12:15:33.376333,LEVER_PRESS,LEVER_01,12,2,24.794,
2025-08-10 12:15:34.376376,LEVER_PRESS,LEVER_01,13,2,25.795,
2025-08-10 12:15:35.149486,LEVER_PRESS,LEVER_01,14,2,26.568,
2025-08-10 12:15:35.824592,LEVER_PRESS,LEVER_01,15,2,27.243,
2025-08-10 12:15:36.392994,LEVER_PRESS,LEVER_01,16,2,27.811,
2025-08-10 12:15:47.090258,SESSION_END,SYSTEM,38.51,2,38.508,"{""duration_sec"": 38.508369}"
2025-08-10 12:15:47.244595,LED_CHANGE,LED_01,0,2,0.0,
2025-08-10 12:15:47.259080,LED_CHANGE,LED_02,0,2,0.0,
2025-08-10 12:15:51.938087,LEVER_PRESS,LEVER_01,17,2,0.0,
2025-08-10 12:15:52.710758,LEVER_PRESS,LEVER_01,18,2,0.0,
2025-08-10 12:15:53.490293,LEVER_PRESS,LEVER_01,19,2,0.0,
2025-08-10 12:15:54.268466,LEVER_PRESS,LEVER_01,20,2,0.0,
2025-08-10 12:15:54.818458,LEVER_PRESS,LEVER_01,21,2,0.0,
2025-08-10 12:15:55.816596,LEVER_PRESS,LEVER_01,22,2,0.0,
2025-08-10 12:15:56.716131,LEVER_PRESS,LEVER_01,23,2,0.0,
2025-08-10 12:15:57.167560,LEVER_PRESS,LEVER_01,24,2,0.0,
2025-08-10 12:15:58.181132,LEVER_PRESS,LEVER_01,25,2,0.0,
2025-08-10 12:15:58.863471,LEVER_PRESS,LEVER_01,26,2,0.0,
2025-08-10 12:16:11.323049,LEVER_PRESS,LEVER_01,27,2,0.0,
2025-08-10 12:16:11.782885,LEVER_PRESS,LEVER_01,28,2,0.0,
2025-08-10 12:16:12.881988,LEVER_PRESS,LEVER_01,29,2,0.0,
2025-08-10 12:16:13.331458,LEVER_PRESS,LEVER_01,30,2,0.0,
2025-08-10 12:16:13.780993,LEVER_PRESS,LEVER_01,31,2,0.0,
2025-08-10 12:16:14.099318,LEVER_PRESS,LEVER_01,32,2,0.0,
2025-08-10 12:16:14.430014,LEVER_PRESS,LEVER_01,33,2,0.0,
2025-08-10 12:16:14.782720,LEVER_PRESS,LEVER_01,34,2,0.0,
